sent_time,iha_enlem_meters,iha_boylam_meters,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis
14:25:04.950000,1333.6052332191196,1723.3312735341067,46.826,-2.95921969,190.0,24.8232956
14:25:06.024000,1312.8229014288447,1714.436961434293,46.772,-2.09132576,203.0,9.891409
14:25:06.097000,1298.4009194424652,1706.4087621225822,46.886,-2.7409637,207.0,0.4072216
14:25:07.069000,1283.1894534776075,1698.0807545378818,46.824,-3.108313,208.0,-4.4464035
14:25:09.034000,1260.6502418473235,1686.4215439177126,46.316,-0.9553772,204.0,41.93455
14:25:09.984000,1246.495127685522,1673.454836105293,45.377,-2.75243449,236.0,45.777916
14:25:10.053000,1240.2904507784128,1655.6079158448604,45.261,-1.31053746,266.0,44.052063
14:25:12.025000,1241.5580729425049,1639.7847014260597,46.341,0.614123762,291.0,32.9196243
14:25:13.285000,1254.7124327647925,1611.469475618985,50.449,-1.61673522,314.0,8.569642
14:25:14.236000,1264.886768551974,1598.9774642314774,50.937,-4.517893,321.0,-0.2995699
14:25:15.375000,1272.5258600130942,1589.8166558802968,51.254,-4.50078154,320.0,-2.04231834
14:25:16.288000,1280.1649514735068,1580.3726952700342,51.47,-4.845741,317.0,-8.55714
14:25:16.319000,1289.071665097304,1566.0735062318113,51.918,-5.07188654,312.0,-7.833197
14:25:17.384000,1294.586933459179,1554.0062232271923,52.714,-5.83648,302.0,-7.77007866
14:25:18.342000,1299.2460008859005,1540.9812193479083,52.864,-6.37711954,300.0,-2.87379956
14:25:19.406000,1305.1838099684321,1529.0222004406355,52.303,-6.141777,311.0,38.3050461
14:25:20.380000,1313.2120836715176,1521.91840996083,51.404,-5.43832064,331.0,34.66693
14:25:21.510000,1328.0899648572447,1518.7371110588379,50.967,-4.42202,351.0,27.5283012
14:25:22.556000,1340.3881237436717,1521.285481382769,50.941,-4.67950773,10.0,17.8067379
14:25:23.628000,1351.0183587309084,1526.6820303059965,50.802,-5.0934906,20.0,9.58763
14:25:24.598000,1360.7479148125826,1532.719835813378,50.581,-5.273968,24.0,1.77393723
14:25:25.652000,1369.9214962609576,1538.7576413199604,50.483,-5.77805662,25.0,-1.86541212
14:25:26.727000,1378.8170903923294,1544.4706545312035,50.657,-5.68669176,22.0,-2.39583063
14:25:27.701000,1390.4480797197875,1551.1413886146531,50.92,-6.448987,21.0,-5.08962059
14:25:28.780000,1401.901157164194,1556.8627298322544,50.848,-6.531616,18.0,-3.81673312
14:25:30.739000,1424.4070103172012,1568.9966368969922,50.3,-5.045092,24.0,34.5296822
14:25:30.888000,1424.4070103172012,1568.9966368969922,50.3,-5.045092,24.0,34.5296822
14:25:31.950000,1432.8578247416503,1597.5283909108784,49.719,-5.58004427,74.0,30.6066952
14:25:33.023000,1432.1906551819748,1605.6398703052828,50.016,-3.70355988,91.0,17.3751183
14:25:34.077000,1426.9200156591191,1621.4630847283308,51.089,-5.90270424,97.0,5.319504
14:25:33.160000,1426.9200156591191,1621.4630847283308,51.089,-5.90270424,97.0,5.319504
14:25:34.232000,1420.5596658552236,1636.2869382384335,51.466,-7.77845764,96.0,0.341813415
14:25:35.312000,1413.776775329257,1651.443912050604,50.918,-7.84485149,98.0,-2.714081
14:25:36.375000,1406.9938848039976,1666.7841020276426,51.315,-6.30322647,96.0,-4.590403
14:25:39.211000,1391.2931611625154,1707.4497630710935,52.775,-5.73105049,103.0,40.8960762
14:25:40.276000,1382.8089882586676,1716.6605394597052,51.087,-7.015334,122.0,42.69143
14:25:41.317000,1364.3617499286734,1724.7303788082882,49.099,-4.61677265,152.0,42.049408
14:25:42.384000,1345.9033921055466,1724.7303788082882,47.801,-3.967551,178.0,34.37227
14:25:43.456000,1326.822342693153,1718.9007734998863,47.817,-2.67824817,194.0,12.6538124
14:25:44.414000,1303.4936470829764,1707.2415628811798,48.839,-3.41409922,203.0,2.38731122
14:25:45.479000,1288.215464162151,1699.188379546775,49.323,-4.43728876,207.0,-1.5015074
14:25:46.556000,1273.1819100803446,1691.2434603102479,49.545,-5.81824636,205.0,-5.76662445
14:25:46.684000,1258.9489594694428,1683.6233333684531,48.946,-2.92005467,206.0,45.36212
14:25:47.741000,1244.5269774837705,1666.7841020276426,47.718,-3.576796,244.0,45.1645355
14:25:48.803000,1240.7129914997768,1650.9025915573247,47.153,-2.1606884,268.0,41.7106819
14:25:49.867000,1242.4031543852325,1635.3292173655516,46.956,-2.874768,293.0,32.5639572
14:25:50.817000,1250.4647865670092,1618.131881692145,48.088,-1.44542921,306.0,14.1873989
14:25:51.856000,1257.6146203500905,1607.0556315961408,48.987,-2.55217123,317.0,7.62535143
14:25:52.609000,1265.3982652155712,1596.479061954043,49.536,-2.93665957,319.0,0.118232191
14:25:53.735000,1275.4058086135412,1582.9127375853766,49.885,-5.31307936,315.0,-4.35182762
14:25:55.775000,1289.071665097304,1561.3098858880414,52.164,-7.25752354,309.0,-9.122171
14:25:57.825000,1301.3698239851456,1534.3104852639547,52.203,-5.113858,301.0,38.099968
14:25:58.800000,1309.0089154455584,1524.8581966423383,51.193,-6.465959,323.0,36.5781441
14:26:00.830000,1334.0277739404837,1520.3277605095784,50.486,-5.609103,4.0,23.4256783
14:26:01.012000,1334.0277739404837,1520.3277605095784,50.486,-5.609103,4.0,23.4256783
14:26:01.874000,1354.354206530703,1528.589144045394,51.374,-5.00180054,21.0,6.584265
14:26:02.831000,1363.2498006620751,1534.3104852639547,51.706,-6.704116,25.0,1.825751
14:26:03.595000,1375.4812425925345,1542.347012593902,51.457,-7.111564,28.0,-0.00321405753
14:26:04.468000,1385.4887859905045,1548.176617910409,51.145,-7.506003,26.0,-6.66319752
14:26:05.438000,1395.963348080955,1554.0062232271923,50.871,-7.666907,24.0,-5.6445
14:26:06.513000,1407.4164255253618,1559.4027721491084,50.114,-7.0109024,25.0,-3.55703282
14:26:07.574000,1418.8472639842098,1564.4911847884973,49.305,-5.73923969,19.0,25.7795086
14:26:10.506000,1431.5902025782661,1595.6462611952406,47.758,-3.59809232,77.0,24.04985
14:26:12.946000,1423.5285703964892,1623.96148700528,48.796,-4.520481,94.0,5.10744143
14:26:14.838000,1411.6529522300118,1650.9025915573247,48.649,-5.37906361,97.0,-0.37874034
14:26:14.966000,1404.8700617054596,1667.7334948923467,48.852,-5.235259,100.0,-4.786328
14:26:16.036000,1400.6224155076766,1678.9263370899148,49.4,-5.50535965,98.0,-4.50348234
14:26:16.109000,1397.230970245047,1689.977603156842,50.514,-5.695157,98.0,-4.112072
14:26:17.079000,1391.2931611625154,1705.8591136221378,50.504,-6.18654728,90.0,41.45925
14:26:18.146000,1379.4175429960378,1718.0679727408394,48.999,-4.261764,128.0,43.84251
14:26:19.105000,1360.325374091926,1724.921922982832,47.862,-3.18710184,159.0,40.5972176
14:26:20.163000,1340.3881237436717,1723.6477378223724,47.895,-1.29874706,184.0,30.0497761
14:26:21.238000,1322.1076778035965,1717.2351719828457,48.686,-2.088785,198.0,14.5760384
14:26:22.316000,1306.8850923463133,1709.9898053844056,49.366,-3.74479032,202.0,5.58017731
14:26:23.384000,1292.8856510812977,1703.0775590886644,49.556,-4.259964,202.0,1.01097608
14:26:24.360000,1273.1819100803446,1692.8341097593936,50.847,-3.42801762,201.0,-5.020851
14:26:25.421000,1257.6146203500905,1684.2562619451903,51.794,-0.07296099,206.0,45.2114258
14:26:26.492000,1244.5269774837705,1669.3241443417953,50.48,-6.386103,244.0,44.7245865
14:26:27.636000,1239.8234320866395,1650.9025915573247,49.057,-4.28626966,273.0,39.08481
14:26:28.631000,1243.1592798864344,1630.8820613128273,47.505,-3.826809,297.0,27.8353443
14:26:28.761000,1250.0422458456453,1619.7974832099837,48.379,-0.111556895,308.0,12.1931458
14:26:29.825000,1257.6146203500905,1609.8038741005082,50.051,-2.6750834,317.0,4.07957029
14:26:30.558000,1267.010591651219,1598.144663472691,51.313,-4.263693,318.0,-1.27187
14:26:31.626000,1273.7934821764786,1589.5834716679483,51.435,-6.11994171,317.0,-3.63253546
14:26:32.678000,1280.5874921948707,1580.3726952700342,51.534,-6.32127857,316.0,-6.921055
14:26:33.736000,1289.071665097304,1566.0735062318113,51.266,-6.38010168,312.0,-8.550797
14:26:34.818000,1295.0094741805428,1554.0062232271923,51.355,-6.61070251,305.0,-7.21654
14:26:35.765000,1300.5247425417106,1540.6814110745506,51.581,-7.178074,303.0,-2.81244874
14:26:36.818000,1306.5403880733425,1529.0222004406355,50.917,-5.582971,311.0,38.1417542
14:26:37.882000,1319.605791954104,1519.3783676432695,49.418,-4.571375,342.0,35.6955528
14:26:38.951000,1330.636328677854,1517.7877181919882,49.129,-4.297357,359.0,30.11495
14:26:40.292000,1352.130307998214,1525.416173151505,49.222,-4.560519,23.0,11.0000238
14:26:41.363000,1361.6041157484433,1531.5206027193403,49.632,-5.20324755,30.0,2.54802179
14:26:42.430000,1372.1453947941543,1538.4411770317645,50.364,-5.292243,30.0,-1.54192615
14:26:43.523000,1382.1529381921243,1545.111911116043,50.704,-6.37458038,28.0,-4.99059343
14:26:43.666000,1395.1071471458017,1552.732038065012,50.465,-6.47790432,26.0,-6.764422
14:26:44.636000,1401.4786164428301,1556.229801254887,50.398,-6.164034,28.0,-4.29116631
14:26:45.811000,1414.399466919231,1561.9428144648546,50.609,-3.93616366,21.0,32.3889427
14:26:46.884000,1425.2298527743706,1569.254805132682,50.829,-4.424379,43.0,34.95825
14:26:47.958000,1431.0787059153763,1580.6558475279437,50.552,-5.41087341,51.0,35.1827126
14:26:48.916000,1432.1906551819748,1595.6462611952406,50.562,-5.381851,74.0,26.28562
14:26:49.990000,1428.1987573156364,1610.8698590725899,50.569,-7.024882,90.0,14.1751938
14:26:50.751000,1425.518959583092,1617.8570574411992,50.58,-4.655778,94.0,6.5378294
14:26:51.724000,1419.9592132515152,1631.4566938368957,51.151,-4.893642,100.0,1.93802643
14:26:52.795000,1413.2875176519253,1644.7815059797194,51.854,-6.92926025,100.0,-3.02954149
14:26:53.767000,1407.7277713196413,1657.5733256358242,51.915,-7.691942,98.0,-4.225177
14:26:54.826000,1402.1680249880644,1670.5983295028218,51.565,-7.88124,96.0,-4.569486
14:26:55.893000,1398.5097119015643,1680.5919386069481,51.09,-7.70135736,95.0,-4.68347836
14:26:57.893000,1387.4791751778146,1706.8085064870702,49.338,-7.00970459,107.0,41.0382347
14:26:57.973000,1387.4791751778146,1706.8085064870702,49.338,-7.00970459,107.0,41.0382347
14:26:57.105000,1372.6346524714857,1717.6099323240228,47.613,-5.51059675,137.0,41.0422974
14:26:58.276000,1355.4661557965944,1721.3991757743447,46.639,-3.73630548,163.0,36.7498436
14:26:59.344000,1331.0032719349686,1718.0679727408394,46.4,-2.935263,189.0,22.8939686
14:27:00.419000,1315.7918059701105,1712.238367432116,46.637,-2.55654716,199.0,11.8276978
14:27:01.496000,1300.9806417410582,1705.575961364509,47.003,-2.72164416,203.0,4.863862
14:27:02.572000,1280.9655549451181,1696.007080649157,47.507,-3.58533883,205.0,-2.31945968
14:27:04.824000,1248.3520829608967,1676.4279348140574,47.502,-4.445544,226.0,44.5181351
14:27:05.996000,1236.899005515783,1651.2190558452476,46.462,-1.375312,255.0,44.6111565
14:27:06.853000,1239.0117091226027,1633.12229535456,46.584,-1.56642067,287.0,31.909605
14:27:07.920000,1246.2282598616516,1618.131881692145,48.431,0.0114230113,308.0,19.0833912
14:27:08.884000,1254.2787725502958,1607.6968881801454,50.607,-1.730647,314.0,6.78686237
14:27:09.957000,1262.340404732072,1598.4777837761003,51.816,-4.79778767,321.0,-0.495073736
14:27:10.031000,1269.846062281257,1589.2670073793433,52.174,-6.421871,322.0,-6.943105
14:27:11.092000,1280.1649514735068,1576.242003503525,51.443,-6.887337,319.0,-7.67235661
14:27:12.210000,1287.6372505440006,1564.4911847884973,51.105,-5.18316841,314.0,-10.4768028
14:27:13.293000,1294.586933459179,1551.5078209489047,51.271,-5.16900539,308.0,-8.319125
14:27:13.283000,1300.091082327921,1537.7999204463636,51.457,-4.94437075,303.0,16.7466354
14:27:14.360000,1307.3076330676772,1525.6909974015841,51.273,-5.206059,317.0,39.6164551
14:27:15.434000,1322.5746964953698,1516.8383253261911,50.93,-5.918432,345.0,38.6462631
14:27:16.397000,1334.3391197347632,1516.530189045362,50.567,-4.2022295,7.0,30.36182
14:27:17.462000,1345.4586123986244,1519.8613920846374,50.888,-3.25177526,21.0,16.9376965
14:27:18.538000,1356.9339288292965,1527.35659892165,51.802,-4.386416,32.0,8.424243
14:27:19.490000,1365.4736991945647,1533.6692286790642,52.424,-6.02400732,34.0,1.39453137
14:27:20.559000,1373.9022746348703,1540.023498474857,52.861,-7.058681,36.0,-3.58436155
14:27:21.637000,1385.4887859905045,1547.6519534325907,52.984,-7.64482737,33.0,-3.44091964
14:27:23.392000,1406.137683868844,1559.4027721491084,53.123,-8.932485,24.0,-4.253929
14:27:29.758000,1418.0133020346145,1635.6206976312812,51.484,-7.37587261,98.0,0.376829773
14:27:30.619000,1412.498033673447,1648.3542212353882,51.498,-7.89848042,94.0,-2.7278204
14:27:31.688000,1405.503872787152,1665.1934525781614,50.896,-8.648693,94.0,-5.07960558
14:27:32.636000,1401.901157164194,1676.4279348140574,50.386,-8.919474,92.0,-3.96245742
14:27:33.602000,1398.0760516870675,1687.7540251314722,50.399,-8.298842,90.0,-4.662339
14:27:34.777000,1391.715701883172,1705.575961364509,49.488,-5.650133,91.0,45.11814
14:27:35.749000,1379.9290396589276,1717.6099323240228,47.705,-5.876338,130.0,44.48832
14:27:36.825000,1360.325374091926,1723.6477378223724,46.908,-3.5521,163.0,38.4139366
14:27:37.798000,1341.2443246795324,1722.0570883736304,46.72,-2.790902,181.0,28.831274
14:27:38.866000,1324.3315763367932,1716.6605394597052,46.603,-3.0238483,196.0,17.0661831
14:27:40.812000,1288.215464162151,1699.188379546775,46.915,-3.96504188,206.0,-3.00855565
14:27:41.879000,1273.1819100803446,1691.4183484695013,46.968,-4.46927357,205.0,-4.72229242
14:27:43.012000,1256.502671083492,1682.2575401244897,47.046,-0.8713044,210.0,44.4012947
14:27:42.126000,1243.1592798864344,1667.7334948923467,46.332,-1.9523865,243.0,45.86141
14:27:44.092000,1240.9353813525308,1628.9582915595624,46.618,-0.799651563,299.0,29.6790466
14:27:45.157000,1250.0422458456453,1613.726365676412,47.962,-1.3604542,313.0,13.9448881
14:27:45.239000,1250.0422458456453,1613.726365676412,47.962,-1.3604542,313.0,13.9448881
14:27:47.208000,1266.1655102084912,1593.9806596765607,49.783,-6.67717,326.0,1.48007774
14:27:48.265000,1277.6297071460306,1581.3220881359102,49.212,-10.9208918,324.0,1.6152761
14:27:49.330000,1285.669100342249,1571.4950391754808,47.362,-14.7680674,325.0,0.74556
14:27:51.266000,1303.2045402735475,1552.099109488155,43.532,-12.9045877,321.0,-0.421417058
14:27:52.334000,1314.3240329388234,1539.0158095557085,41.523,-11.5769863,322.0,0.163738385
14:27:53.498000,1322.5746964953698,1529.2220726228911,40.392,-9.386426,322.0,0.109078906
14:27:54.548000,1331.0032719349686,1519.6948319325697,39.839,-7.89449549,320.0,-0.763437569
14:27:55.621000,1341.6668654008963,1507.3693806879965,39.091,-8.81798649,318.0,4.141815
14:27:56.697000,1349.3059568613091,1499.0413730904882,38.637,-9.151878,320.0,-0.6525685
14:27:57.660000,1356.5781050639,1490.7133654914192,38.492,-8.14771,320.0,0.617035866
14:27:58.764000,1365.4736991945647,1480.3033559933392,37.982,-8.705592,321.0,0.487636715
14:27:58.867000,1371.778451535625,1472.991365320742,37.323,-8.757687,321.0,-9.724858
14:27:59.936000,1379.4175429960378,1463.2309404134603,36.219,-8.303384,318.0,-12.36109
14:28:01.010000,1384.9328113579127,1451.0720493160534,35.083,-8.087502,307.0,-18.9328632
14:28:02.065000,1388.3242566205424,1436.7728602643838,33.993,-7.80161953,296.0,-18.7734127
14:28:02.135000,1388.8246337902995,1421.8490706412736,33.178,-6.69979143,283.0,-3.26503825
14:28:03.199000,1389.1693380632703,1414.095695562676,32.997,-5.63031626,283.0,11.76778
14:28:04.255000,1391.048532323496,1398.6555694657739,32.87,-7.42953634,291.0,21.3505
14:28:05.218000,1395.1071471458017,1383.72345183084,32.342,-5.64433527,302.0,22.7255173
14:28:06.372000,1402.7462386062145,1370.3819836478801,32.045,-4.36849165,312.0,22.528368
14:28:07.329000,1413.776775329257,1360.2134863602896,31.927,-4.190121,324.0,25.1814346
14:28:08.378000,1426.6309088496903,1353.8592165570565,32.505,-4.11795,341.0,24.8030815
14:28:09.431000,1437.7504015135514,1351.6356385262077,32.743,-5.339303,354.0,22.4012585
14:28:10.385000,1451.9499936464697,1352.2685671039528,32.432,-4.82422161,11.0,25.1600742
14:28:11.625000,1462.5579896481481,1355.1334017210131,31.789,-5.18690729,23.0,23.061964
14:28:12.645000,1471.4647032726527,1360.52995064941,31.731,-3.8519423,37.0,18.5032349
14:28:12.676000,1479.5263354537221,1368.474869905846,33.048,-1.14998567,41.0,17.4381618
14:28:13.735000,1488.4330490789341,1382.7740589641535,33.313,-4.29557,53.0,17.8710136
14:28:14.797000,1492.2359155705024,1396.1155271465407,33.087,-2.81898332,64.0,20.82742
14:28:15.865000,1493.0921165049483,1410.7644925214413,32.833,-5.23036242,79.0,17.7018089
14:28:16.826000,1491.4019536201997,1423.4313920856835,32.256,-9.113521,83.0,3.36568117
14:28:17.986000,1489.7006712423185,1435.5070031090797,31.244,-5.88690853,85.0,1.12220907
14:28:18.956000,1487.1543074224167,1451.3885136055085,30.388,-5.57844,83.0,1.91755176
14:28:20.015000,1484.4522707050212,1462.1899394630066,29.311,-5.414332,84.0,0.147587121
14:28:20.074000,1482.228372172532,1472.0419724541089,28.131,-9.732257,84.0,-0.8437948
14:28:21.139000,1480.0044736386283,1482.3853578929115,25.786,-13.4201527,82.0,-1.42038774
14:28:22.110000,1477.4025123558915,1495.5519379065609,22.028,-13.7738218,84.0,-0.962314546
14:28:23.185000,1475.5566765729423,1505.0791785985598,20.268,-8.83577,83.0,1.24875963
14:28:24.266000,1473.5885263711907,1515.6973882855305,19.896,-2.93677163,89.0,0.101638749
14:28:25.425000,1471.4647032726527,1526.0491017284874,19.064,-10.1923809,85.0,-2.61136651
14:28:26.435000,1468.8849809747671,1541.297683636628,16.106,-14.4982014,91.0,1.28284156
14:28:26.592000,1466.6610824415707,1553.1734224681215,13.439,-10.2889423,86.0,1.4635433
14:28:27.572000,1464.6706932542606,1565.1241133663545,12.754,-4.35568953,86.0,-0.384794116
14:28:28.631000,1462.980530369512,1574.826242212862,12.695,-7.96138525,86.0,-1.88407266
14:28:29.685000,1460.4341665496104,1588.1510543615427,9.355,-20.615921,83.0,-0.6233313
14:28:30.755000,1458.8774375767973,1598.7942480646823,6.955,-3.0591023,86.0,2.07302976
14:28:31.832000,1457.0427212869806,1609.8038741005082,7.115,5.55709076,89.0,-1.02471185
14:28:32.709000,1454.0738167457148,1623.578398655879,7.606,-1.19969094,82.0,-2.14519548
14:28:34.063000,1451.0937927113164,1641.6834871563997,5.522,-0.3370043,80.0,-3.69741821
14:28:36.034000,1449.9818434447182,1649.3119421076417,4.639,-0.711419046,79.0,0.129067957
14:28:36.988000,1448.869894178827,1657.2735173627357,3.611,-0.06470073,80.0,0.775670469
14:28:37.945000,1447.7579449115215,1664.7687241918418,2.756,0.6852801,81.0,0.810275853
14:28:39.010000,1446.0121845639383,1673.92953253762,2.383,-2.193314,84.0,3.24038529
14:28:39.087000,1446.0121845639383,1682.6656124959334,2.171,-3.09123421,79.0,5.16627
14:28:40.125000,1446.8572660066661,1685.846911394427,2.059,-1.63163638,74.0,1.95834625
14:28:41.130000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,74.0,1.82246292
14:28:41.288000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,74.0,1.82246292
14:28:42.363000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,60.0,1.82246292
14:28:43.423000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,60.0,1.82246292
14:28:44.389000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,60.0,1.82246292
14:28:45.467000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,60.0,1.82246292
14:28:46.531000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,60.0,1.82246292
14:28:47.500000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,60.0,1.82246292
14:28:48.576000,1448.5585483845473,1691.2434603102479,1.838,-2.14186144,50.0,1.82246292
14:28:49.652000,1457.7654883094915,1704.7431606058997,1.108,-6.00106239,34.0,-5.16566849
14:28:50.730000,1459.166544386226,1703.3190713087397,1.306,-11.8506117,29.0,0.421833217
14:28:51.795000,1460.4341665496104,1701.7284218602595,1.359,-13.0942831,18.0,5.871241
14:28:52.861000,1462.5579896481481,1699.7463560546557,1.335,-7.782551,14.0,10.5348568
14:28:53.938000,1463.3252346424829,1698.0807545378818,1.342,-8.44519,10.0,5.57302427
14:28:54.907000,1465.1043534687574,1694.7495515037372,1.349,-4.79391575,10.0,5.365591
14:28:55.978000,1465.9494349107779,1692.5176454705177,1.412,-8.246295,13.0,9.385673
14:28:56.932000,1468.8849809747671,1686.7963042589847,1.549,-11.6778412,21.0,10.08875
14:28:57.986000,1469.9969302406582,1683.9231416420075,1.555,-6.821472,26.0,9.157715
14:28:58.938000,1471.8872439933093,1679.7591378486993,1.539,-12.3171225,14.0,9.955005
14:29:00.233000,1474.0110670925544,1672.5054432401023,1.608,-14.823348,6.0,2.0381422
14:29:01.282000,1474.8561485359899,1669.9570729186064,1.568,-4.923901,15.0,8.111892
14:29:02.322000,1475.5566765729423,1667.7334948923467,1.501,-7.4104557,18.0,12.8565016
14:29:03.145000,1476.9799716338202,1664.5605240018563,1.462,-6.46380234,6.0,7.55304527
14:29:04.183000,1477.4025123558915,1662.6534102644537,1.474,-4.998949,8.0,6.96171761
14:29:05.231000,1477.4025123558915,1660.4298322380637,1.586,-2.80741429,13.0,1.55685985
14:29:06.253000,1477.780575106139,1659.1556470774638,1.635,-7.295397,12.0,-2.06998348
14:29:07.311000,1478.2475937979123,1657.2735173627357,1.704,-5.35680628,15.0,1.17399037
14:29:08.235000,1478.6701345192762,1655.9826761862253,1.704,-7.95972729,10.0,2.61040854
14:29:09.340000,1478.8925243727372,1653.9423143274926,1.803,-4.92084074,6.0,17.92938
14:29:11.724000,1481.1164229052265,1650.2613349730082,1.596,-4.758292,14.0,3.15172458
14:29:13.928000,1482.4952399964025,1647.2799082562103,1.607,-6.58329248,15.0,2.40984917
14:29:14.977000,1483.3403214384232,1646.1306432092742,1.518,-3.843251,20.0,1.3696475
14:29:15.702000,1483.7628621597871,1645.8141789202793,1.477,-6.87381363,8.0,-1.24372137
14:29:16.791000,1484.4522707050212,1643.1159044616784,1.338,-8.755921,11.0,-2.41460943
14:29:17.784000,1484.4522707050212,1641.6834871563997,1.309,-8.840729,358.0,0.4319671
14:29:18.827000,1484.4522707050212,1640.1011657145402,1.253,-7.06647253,6.0,-1.46758544
14:29:19.804000,1484.4522707050212,1638.951900667539,1.215,-2.93163776,5.0,-1.60274243
14:29:20.936000,1485.0416038163044,1637.2862991494205,1.254,-5.0679636,8.0,6.376862
