sent_time,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis
14:24:37.092000,41.5115471,36.119,49.798,-5.104436,316.0,-7.768162
14:24:38.056000,41.5115967,36.1188774,50.327,-5.564267,310.0,-8.045204
14:24:39.127000,41.5116425,36.11875,50.789,-5.532117,307.0,-7.19299269
14:24:40.187000,41.5116844,36.1186142,50.937,-6.00772238,304.0,-6.25723076
14:24:41.128000,41.51173,36.11843,50.809,-4.998272,300.0,35.532135
14:24:42.187000,41.51179,36.11833,51.219,-3.40501738,319.0,37.719593
14:24:43.261000,41.5118866,36.1182671,51.906,-5.38513136,340.0,30.4846668
14:24:44.274000,41.51202,36.11826,51.902,-6.139818,3.0,24.6954327
14:24:45.316000,41.51211,36.1182976,52.252,-5.06251335,14.0,15.524395
14:24:45.405000,41.5121956,36.11836,52.419,-6.902097,20.0,7.289184
14:24:46.435000,41.5123062,36.11845,52.492,-7.17353439,24.0,1.30962467
14:24:47.483000,41.5123825,36.11852,52.292,-7.664229,24.0,-2.54996753
14:24:50.030000,41.51254,36.11864,51.41,-7.2391777,21.0,-3.59483051
14:24:51.053000,41.5126381,36.1187057,50.887,-7.202696,18.0,-4.40544128
14:24:51.098000,41.51274,36.118763,50.707,-4.4617424,17.0,33.77028
14:24:52.142000,41.5128326,36.11886,49.66,-5.93105459,44.0,34.6198845
14:24:53.174000,41.512886,36.1190262,49.221,-5.37908649,60.0,31.8728485
14:24:54.250000,41.512886,36.119236,49.301,-7.153641,82.0,24.484
14:24:55.300000,41.51286,36.1193924,50.197,-5.41193438,90.0,14.68394
14:24:56.830000,41.51281,36.1195946,50.645,-6.70431471,96.0,6.02670956
14:24:58.676000,41.5127,36.1199379,50.625,-6.18982744,99.0,-2.88137555
14:24:59.646000,41.5126457,36.1201057,50.11,-6.45988035,99.0,-3.06071186
14:25:00.729000,41.5125847,36.1203232,50.351,-5.50994444,97.0,-4.77022028
14:25:00.667000,41.512558,36.1204147,50.898,-2.3845346,94.0,41.4874229
14:25:01.742000,41.5124626,36.12061,49.983,-5.887681,119.0,43.137104
14:25:02.820000,41.51232,36.1207123,48.536,-4.23798227,145.0,42.429184
14:25:03.889000,41.51215,36.1207352,47.341,-3.28241849,172.0,35.2656364
14:25:04.950000,41.5119934,36.1206932,46.826,-2.95921969,190.0,24.8232956
14:25:06.024000,41.5118065,36.1205864,46.772,-2.09132576,203.0,9.891409
14:25:06.097000,41.5116768,36.12049,46.886,-2.7409637,207.0,0.4072216
14:25:07.069000,41.51154,36.12039,46.824,-3.108313,208.0,-4.4464035
14:25:09.034000,41.5113373,36.12025,46.316,-0.9553772,204.0,41.93455
14:25:09.984000,41.51121,36.1200943,45.377,-2.75243449,236.0,45.777916
14:25:10.053000,41.5111542,36.11988,45.261,-1.31053746,266.0,44.052063
14:25:12.025000,41.5111656,36.11969,46.341,0.614123762,291.0,32.9196243
14:25:13.285000,41.5112839,36.11935,50.449,-1.61673522,314.0,8.569642
14:25:14.236000,41.5113754,36.1192,50.937,-4.517893,321.0,-0.2995699
14:25:15.375000,41.5114441,36.11909,51.254,-4.50078154,320.0,-2.04231834
14:25:16.288000,41.5115128,36.1189766,51.47,-4.845741,317.0,-8.55714
14:25:16.319000,41.5115929,36.1188049,51.918,-5.07188654,312.0,-7.833197
14:25:17.384000,41.5116425,36.11866,52.714,-5.83648,302.0,-7.77007866
14:25:18.342000,41.5116844,36.1185036,52.864,-6.37711954,300.0,-2.87379956
14:25:19.406000,41.5117378,36.11836,52.303,-6.141777,311.0,38.3050461
14:25:20.380000,41.51181,36.1182747,51.404,-5.43832064,331.0,34.66693
14:25:21.510000,41.5119438,36.1182365,50.967,-4.42202,351.0,27.5283012
14:25:22.556000,41.5120544,36.1182671,50.941,-4.67950773,10.0,17.8067379
14:25:23.628000,41.51215,36.1183319,50.802,-5.0934906,20.0,9.58763
14:25:24.598000,41.5122375,36.1184044,50.581,-5.273968,24.0,1.77393723
14:25:25.652000,41.51232,36.1184769,50.483,-5.77805662,25.0,-1.86541212
14:25:26.727000,41.5124,36.1185455,50.657,-5.68669176,22.0,-2.39583063
14:25:27.701000,41.5125046,36.1186256,50.92,-6.448987,21.0,-5.08962059
14:25:28.780000,41.5126076,36.1186943,50.848,-6.531616,18.0,-3.81673312
14:25:30.739000,41.51281,36.11884,50.3,-5.045092,24.0,34.5296822
14:25:30.888000,41.51281,36.11884,50.3,-5.045092,24.0,34.5296822
14:25:31.950000,41.512886,36.1191826,49.719,-5.58004427,74.0,30.6066952
14:25:33.023000,41.51288,36.11928,50.016,-3.70355988,91.0,17.3751183
14:25:34.077000,41.5128326,36.11947,51.089,-5.90270424,97.0,5.319504
14:25:33.160000,41.5128326,36.11947,51.089,-5.90270424,97.0,5.319504
14:25:34.232000,41.5127754,36.119648,51.466,-7.77845764,96.0,0.341813415
14:25:35.312000,41.5127144,36.11983,50.918,-7.84485149,98.0,-2.714081
14:25:36.375000,41.5126534,36.1200142,51.315,-6.30322647,96.0,-4.590403
14:25:39.211000,41.5125122,36.1205025,52.775,-5.73105049,103.0,40.8960762
14:25:40.276000,41.5124359,36.1206131,51.087,-7.015334,122.0,42.69143
14:25:41.317000,41.51227,36.12071,49.099,-4.61677265,152.0,42.049408
14:25:42.384000,41.512104,36.12071,47.801,-3.967551,178.0,34.37227
14:25:43.456000,41.5119324,36.12064,47.817,-2.67824817,194.0,12.6538124
14:25:44.414000,41.5117226,36.1205,48.839,-3.41409922,203.0,2.38731122
14:25:45.479000,41.5115852,36.1204033,49.323,-4.43728876,207.0,-1.5015074
14:25:46.556000,41.51145,36.1203079,49.545,-5.81824636,205.0,-5.76662445
14:25:46.684000,41.511322,36.1202164,48.946,-2.92005467,206.0,45.36212
14:25:47.741000,41.5111923,36.1200142,47.718,-3.576796,244.0,45.1645355
14:25:48.803000,41.511158,36.1198235,47.153,-2.1606884,268.0,41.7106819
14:25:49.867000,41.5111732,36.1196365,46.956,-2.874768,293.0,32.5639572
14:25:50.817000,41.5112457,36.11943,48.088,-1.44542921,306.0,14.1873989
14:25:51.856000,41.51131,36.119297,48.987,-2.55217123,317.0,7.62535143
14:25:52.609000,41.51138,36.11917,49.536,-2.93665957,319.0,0.118232191
14:25:53.735000,41.51147,36.1190071,49.885,-5.31307936,315.0,-4.35182762
14:25:55.775000,41.5115929,36.1187477,52.164,-7.25752354,309.0,-9.122171
14:25:57.825000,41.5117035,36.1184235,52.203,-5.113858,301.0,38.099968
14:25:58.800000,41.5117722,36.11831,51.193,-6.465959,323.0,36.5781441
14:26:00.830000,41.5119972,36.1182556,50.486,-5.609103,4.0,23.4256783
14:26:01.012000,41.5119972,36.1182556,50.486,-5.609103,4.0,23.4256783
14:26:01.874000,41.51218,36.1183548,51.374,-5.00180054,21.0,6.584265
14:26:02.831000,41.51226,36.1184235,51.706,-6.704116,25.0,1.825751
14:26:03.595000,41.51237,36.11852,51.457,-7.111564,28.0,-0.00321405753
14:26:04.468000,41.51246,36.11859,51.145,-7.506003,26.0,-6.66319752
14:26:05.438000,41.5125542,36.11866,50.871,-7.666907,24.0,-5.6445
14:26:06.513000,41.5126572,36.1187248,50.114,-7.0109024,25.0,-3.55703282
14:26:07.574000,41.51276,36.1187859,49.305,-5.73923969,19.0,25.7795086
14:26:10.506000,41.5128746,36.11916,47.758,-3.59809232,77.0,24.04985
14:26:12.946000,41.5128021,36.1195,48.796,-4.520481,94.0,5.10744143
14:26:14.838000,41.5126953,36.1198235,48.649,-5.37906361,97.0,-0.37874034
14:26:14.966000,41.5126343,36.1200256,48.852,-5.235259,100.0,-4.786328
14:26:16.036000,41.5125961,36.12016,49.4,-5.50535965,98.0,-4.50348234
14:26:16.109000,41.5125656,36.1202927,50.514,-5.695157,98.0,-4.112072
14:26:17.079000,41.5125122,36.1204834,50.504,-6.18654728,90.0,41.45925
14:26:18.146000,41.5124054,36.12063,48.999,-4.261764,128.0,43.84251
14:26:19.105000,41.5122337,36.1207123,47.862,-3.18710184,159.0,40.5972176
14:26:20.163000,41.5120544,36.120697,47.895,-1.29874706,184.0,30.0497761
14:26:21.238000,41.51189,36.12062,48.686,-2.088785,198.0,14.5760384
14:26:22.316000,41.5117531,36.120533,49.366,-3.74479032,202.0,5.58017731
14:26:23.384000,41.5116272,36.12045,49.556,-4.259964,202.0,1.01097608
14:26:24.360000,41.51145,36.120327,50.847,-3.42801762,201.0,-5.020851
14:26:25.421000,41.51131,36.120224,51.794,-0.07296099,206.0,45.2114258
14:26:26.492000,41.5111923,36.1200447,50.48,-6.386103,244.0,44.7245865
14:26:27.636000,41.51115,36.1198235,49.057,-4.28626966,273.0,39.08481
14:26:28.631000,41.51118,36.1195831,47.505,-3.826809,297.0,27.8353443
14:26:28.761000,41.5112419,36.11945,48.379,-0.111556895,308.0,12.1931458
14:26:29.825000,41.51131,36.11933,50.051,-2.6750834,317.0,4.07957029
14:26:30.558000,41.5113945,36.11919,51.313,-4.263693,318.0,-1.27187
14:26:31.626000,41.5114555,36.1190872,51.435,-6.11994171,317.0,-3.63253546
14:26:32.678000,41.5115166,36.1189766,51.534,-6.32127857,316.0,-6.921055
14:26:33.736000,41.5115929,36.1188049,51.266,-6.38010168,312.0,-8.550797
14:26:34.818000,41.5116463,36.11866,51.355,-6.61070251,305.0,-7.21654
14:26:35.765000,41.5116959,36.1185,51.581,-7.178074,303.0,-2.81244874
14:26:36.818000,41.51175,36.11836,50.917,-5.582971,311.0,38.1417542
14:26:37.882000,41.5118675,36.1182442,49.418,-4.571375,342.0,35.6955528
14:26:38.951000,41.5119667,36.1182251,49.129,-4.297357,359.0,30.11495
14:26:40.292000,41.51216,36.1183167,49.222,-4.560519,23.0,11.0000238
14:26:41.363000,41.5122452,36.11839,49.632,-5.20324755,30.0,2.54802179
14:26:42.430000,41.51234,36.1184731,50.364,-5.292243,30.0,-1.54192615
14:26:43.523000,41.51243,36.1185532,50.704,-6.37458038,28.0,-4.99059343
14:26:43.666000,41.5125465,36.1186447,50.465,-6.47790432,26.0,-6.764422
14:26:44.636000,41.5126038,36.1186867,50.398,-6.164034,28.0,-4.29116631
14:26:45.811000,41.51272,36.1187553,50.609,-3.93616366,21.0,32.3889427
14:26:46.884000,41.5128174,36.1188431,50.829,-4.424379,43.0,34.95825
14:26:47.958000,41.51287,36.11898,50.552,-5.41087341,51.0,35.1827126
14:26:48.916000,41.51288,36.11916,50.562,-5.381851,74.0,26.28562
14:26:49.990000,41.5128441,36.1193428,50.569,-7.024882,90.0,14.1751938
14:26:50.751000,41.51282,36.1194267,50.58,-4.655778,94.0,6.5378294
14:26:51.724000,41.51277,36.11959,51.151,-4.893642,100.0,1.93802643
14:26:52.795000,41.51271,36.11975,51.854,-6.92926025,100.0,-3.02954149
14:26:53.767000,41.51266,36.1199036,51.915,-7.691942,98.0,-4.225177
14:26:54.826000,41.51261,36.12006,51.565,-7.88124,96.0,-4.569486
14:26:55.893000,41.5125771,36.12018,51.09,-7.70135736,95.0,-4.68347836
14:26:57.893000,41.5124779,36.1204948,49.338,-7.00970459,107.0,41.0382347
14:26:57.973000,41.5124779,36.1204948,49.338,-7.00970459,107.0,41.0382347
14:26:57.105000,41.5123444,36.1206245,47.613,-5.51059675,137.0,41.0422974
14:26:58.276000,41.51219,36.12067,46.639,-3.73630548,163.0,36.7498436
14:26:59.344000,41.51197,36.12063,46.4,-2.935263,189.0,22.8939686
14:27:00.419000,41.5118332,36.12056,46.637,-2.55654716,199.0,11.8276978
14:27:01.496000,41.5117,36.12048,47.003,-2.72164416,203.0,4.863862
14:27:02.572000,41.51152,36.1203651,47.507,-3.58533883,205.0,-2.31945968
14:27:04.824000,41.5112267,36.12013,47.502,-4.445544,226.0,44.5181351
14:27:05.996000,41.5111237,36.1198273,46.462,-1.375312,255.0,44.6111565
14:27:06.853000,41.5111427,36.11961,46.584,-1.56642067,287.0,31.909605
14:27:07.920000,41.5112076,36.11943,48.431,0.0114230113,308.0,19.0833912
14:27:08.884000,41.51128,36.1193047,50.607,-1.730647,314.0,6.78686237
14:27:09.957000,41.5113525,36.119194,51.816,-4.79778767,321.0,-0.495073736
14:27:10.031000,41.51142,36.1190834,52.174,-6.421871,322.0,-6.943105
14:27:11.092000,41.5115128,36.118927,51.443,-6.887337,319.0,-7.67235661
14:27:12.210000,41.51158,36.1187859,51.105,-5.18316841,314.0,-10.4768028
14:27:13.293000,41.5116425,36.11863,51.271,-5.16900539,308.0,-8.319125
14:27:13.283000,41.511692,36.1184654,51.457,-4.94437075,303.0,16.7466354
14:27:14.360000,41.5117569,36.11832,51.273,-5.206059,317.0,39.6164551
14:27:15.434000,41.5118942,36.1182137,50.93,-5.918432,345.0,38.6462631
14:27:16.397000,41.512,36.11821,50.567,-4.2022295,7.0,30.36182
14:27:17.462000,41.5121,36.11825,50.888,-3.25177526,21.0,16.9376965
14:27:18.538000,41.5122032,36.11834,51.802,-4.386416,32.0,8.424243
14:27:19.490000,41.51228,36.1184158,52.424,-6.02400732,34.0,1.39453137
14:27:20.559000,41.5123558,36.1184921,52.861,-7.058681,36.0,-3.58436155
14:27:21.637000,41.51246,36.1185837,52.984,-7.64482737,33.0,-3.44091964
14:27:23.392000,41.5126457,36.1187248,53.123,-8.932485,24.0,-4.253929
14:27:29.758000,41.5127525,36.11964,51.484,-7.37587261,98.0,0.376829773
14:27:30.619000,41.5127029,36.1197929,51.498,-7.89848042,94.0,-2.7278204
14:27:31.688000,41.51264,36.1199951,50.896,-8.648693,94.0,-5.07960558
14:27:32.636000,41.5126076,36.12013,50.386,-8.919474,92.0,-3.96245742
14:27:33.602000,41.5125732,36.120266,50.399,-8.298842,90.0,-4.662339
14:27:34.777000,41.512516,36.12048,49.488,-5.650133,91.0,45.11814
14:27:35.749000,41.51241,36.1206245,47.705,-5.876338,130.0,44.48832
14:27:36.825000,41.5122337,36.120697,46.908,-3.5521,163.0,38.4139366
14:27:37.798000,41.5120621,36.1206779,46.72,-2.790902,181.0,28.831274
14:27:38.866000,41.51191,36.1206131,46.603,-3.0238483,196.0,17.0661831
14:27:40.812000,41.5115852,36.1204033,46.915,-3.96504188,206.0,-3.00855565
14:27:41.879000,41.51145,36.12031,46.968,-4.46927357,205.0,-4.72229242
14:27:43.012000,41.5113,36.1202,47.046,-0.8713044,210.0,44.4012947
14:27:42.126000,41.51118,36.1200256,46.332,-1.9523865,243.0,45.86141
14:27:44.092000,41.51116,36.11956,46.618,-0.799651563,299.0,29.6790466
14:27:45.157000,41.5112419,36.1193771,47.962,-1.3604542,313.0,13.9448881
14:27:45.239000,41.5112419,36.1193771,47.962,-1.3604542,313.0,13.9448881
14:27:47.208000,41.5113869,36.11914,49.783,-6.67717,326.0,1.48007774
14:27:48.265000,41.51149,36.118988,49.212,-10.9208918,324.0,1.6152761
14:27:49.330000,41.5115623,36.11887,47.362,-14.7680674,325.0,0.74556
14:27:51.266000,41.51172,36.1186371,43.532,-12.9045877,321.0,-0.421417058
14:27:52.334000,41.51182,36.11848,41.523,-11.5769863,322.0,0.163738385
14:27:53.498000,41.5118942,36.1183624,40.392,-9.386426,322.0,0.109078906
14:27:54.548000,41.51197,36.118248,39.839,-7.89449549,320.0,-0.763437569
14:27:55.621000,41.5120659,36.1181,39.091,-8.81798649,318.0,4.141815
14:27:56.697000,41.5121346,36.118,38.637,-9.151878,320.0,-0.6525685
14:27:57.660000,41.5122,36.1179,38.492,-8.14771,320.0,0.617035866
14:27:58.764000,41.51228,36.117775,37.982,-8.705592,321.0,0.487636715
14:27:58.867000,41.5123367,36.1176872,37.323,-8.757687,321.0,-9.724858
14:27:59.936000,41.5124054,36.11757,36.219,-8.303384,318.0,-12.36109
14:28:01.010000,41.512455,36.117424,35.083,-8.087502,307.0,-18.9328632
14:28:02.065000,41.5124855,36.1172523,33.993,-7.80161953,296.0,-18.7734127
14:28:02.135000,41.51249,36.1170731,33.178,-6.69979143,283.0,-3.26503825
14:28:03.199000,41.5124931,36.11698,32.997,-5.63031626,283.0,11.76778
14:28:04.255000,41.51251,36.1167946,32.87,-7.42953634,291.0,21.3505
14:28:05.218000,41.5125465,36.1166153,32.342,-5.64433527,302.0,22.7255173
14:28:06.372000,41.5126152,36.1164551,32.045,-4.36849165,312.0,22.528368
14:28:07.329000,41.5127144,36.116333,31.927,-4.190121,324.0,25.1814346
14:28:08.378000,41.51283,36.1162567,32.505,-4.11795,341.0,24.8030815
14:28:09.431000,41.51293,36.11623,32.743,-5.339303,354.0,22.4012585
14:28:10.385000,41.5130577,36.1162376,32.432,-4.82422161,11.0,25.1600742
14:28:11.625000,41.5131531,36.116272,31.789,-5.18690729,23.0,23.061964
14:28:12.645000,41.5132332,36.1163368,31.731,-3.8519423,37.0,18.5032349
14:28:12.676000,41.5133057,36.1164322,33.048,-1.14998567,41.0,17.4381618
14:28:13.735000,41.5133858,36.1166039,33.313,-4.29557,53.0,17.8710136
14:28:14.797000,41.51342,36.1167641,33.087,-2.81898332,64.0,20.82742
14:28:15.865000,41.5134277,36.11694,32.833,-5.23036242,79.0,17.7018089
14:28:16.826000,41.5134125,36.1170921,32.256,-9.113521,83.0,3.36568117
14:28:17.986000,41.5133972,36.1172371,31.244,-5.88690853,85.0,1.12220907
14:28:18.956000,41.5133743,36.1174278,30.388,-5.57844,83.0,1.91755176
14:28:20.015000,41.51335,36.1175575,29.311,-5.414332,84.0,0.147587121
14:28:20.074000,41.51333,36.1176758,28.131,-9.732257,84.0,-0.8437948
14:28:21.139000,41.51331,36.1178,25.786,-13.4201527,82.0,-1.42038774
14:28:22.110000,41.5132866,36.1179581,22.028,-13.7738218,84.0,-0.962314546
14:28:23.185000,41.51327,36.1180725,20.268,-8.83577,83.0,1.24875963
14:28:24.266000,41.5132523,36.1182,19.896,-2.93677163,89.0,0.101638749
14:28:25.425000,41.5132332,36.1183243,19.064,-10.1923809,85.0,-2.61136651
14:28:26.435000,41.51321,36.1185074,16.106,-14.4982014,91.0,1.28284156
14:28:26.592000,41.51319,36.11865,13.439,-10.2889423,86.0,1.4635433
14:28:27.572000,41.5131721,36.1187935,12.754,-4.35568953,86.0,-0.384794116
14:28:28.631000,41.5131569,36.11891,12.695,-7.96138525,86.0,-1.88407266
14:28:29.685000,41.513134,36.11907,9.355,-20.615921,83.0,-0.6233313
14:28:30.755000,41.51312,36.1191978,6.955,-3.0591023,86.0,2.07302976
14:28:31.832000,41.5131035,36.11933,7.115,5.55709076,89.0,-1.02471185
14:28:32.709000,41.5130768,36.1194954,7.606,-1.19969094,82.0,-2.14519548
14:28:34.063000,41.51305,36.1197128,5.522,-0.3370043,80.0,-3.69741821
14:28:36.034000,41.51304,36.1198044,4.639,-0.711419046,79.0,0.129067957
14:28:36.988000,41.51303,36.1199,3.611,-0.06470073,80.0,0.775670469
14:28:37.945000,41.51302,36.11999,2.756,0.6852801,81.0,0.810275853
14:28:39.010000,41.5130043,36.1201,2.383,-2.193314,84.0,3.24038529
14:28:39.087000,41.5130043,36.1202049,2.171,-3.09123421,79.0,5.16627
14:28:40.125000,41.5130119,36.1202431,2.059,-1.63163638,74.0,1.95834625
14:28:41.130000,41.5130272,36.1203079,1.838,-2.14186144,74.0,1.82246292
14:28:41.288000,41.5130272,36.1203079,1.838,-2.14186144,74.0,1.82246292
14:28:42.363000,41.5130272,36.1203079,1.838,-2.14186144,60.0,1.82246292
14:28:43.423000,41.5130272,36.1203079,1.838,-2.14186144,60.0,1.82246292
14:28:44.389000,41.5130272,36.1203079,1.838,-2.14186144,60.0,1.82246292
14:28:45.467000,41.5130272,36.1203079,1.838,-2.14186144,60.0,1.82246292
14:28:46.531000,41.5130272,36.1203079,1.838,-2.14186144,60.0,1.82246292
14:28:47.500000,41.5130272,36.1203079,1.838,-2.14186144,60.0,1.82246292
14:28:48.576000,41.5130272,36.1203079,1.838,-2.14186144,50.0,1.82246292
14:28:49.652000,41.51311,36.12047,1.108,-6.00106239,34.0,-5.16566849
14:28:50.730000,41.5131226,36.1204529,1.306,-11.8506117,29.0,0.421833217
14:28:51.795000,41.513134,36.1204338,1.359,-13.0942831,18.0,5.871241
14:28:52.861000,41.5131531,36.12041,1.335,-7.782551,14.0,10.5348568
14:28:53.938000,41.51316,36.12039,1.342,-8.44519,10.0,5.57302427
14:28:54.907000,41.513176,36.12035,1.349,-4.79391575,10.0,5.365591
14:28:55.978000,41.5131836,36.1203232,1.412,-8.246295,13.0,9.385673
14:28:56.932000,41.51321,36.1202545,1.549,-11.6778412,21.0,10.08875
14:28:57.986000,41.51322,36.12022,1.555,-6.821472,26.0,9.157715
14:28:58.938000,41.513237,36.12017,1.539,-12.3171225,14.0,9.955005
14:29:00.233000,41.5132561,36.1200829,1.608,-14.823348,6.0,2.0381422
14:29:01.282000,41.5132637,36.1200523,1.568,-4.923901,15.0,8.111892
14:29:02.322000,41.51327,36.1200256,1.501,-7.4104557,18.0,12.8565016
14:29:03.145000,41.5132828,36.1199875,1.462,-6.46380234,6.0,7.55304527
14:29:04.183000,41.5132866,36.1199646,1.474,-4.998949,8.0,6.96171761
14:29:05.231000,41.5132866,36.1199379,1.586,-2.80741429,13.0,1.55685985
14:29:06.253000,41.51329,36.1199226,1.635,-7.295397,12.0,-2.06998348
14:29:07.311000,41.5132942,36.1199,1.704,-5.35680628,15.0,1.17399037
14:29:08.235000,41.513298,36.1198845,1.704,-7.95972729,10.0,2.61040854
14:29:09.340000,41.5133,36.11986,1.803,-4.92084074,6.0,17.92938
14:29:11.724000,41.51332,36.1198158,1.596,-4.758292,14.0,3.15172458
14:29:13.928000,41.5133324,36.11978,1.607,-6.58329248,15.0,2.40984917
14:29:14.977000,41.51334,36.1197662,1.518,-3.843251,20.0,1.3696475
14:29:15.702000,41.5133438,36.1197624,1.477,-6.87381363,8.0,-1.24372137
14:29:16.791000,41.51335,36.11973,1.338,-8.755921,11.0,-2.41460943
14:29:17.784000,41.51335,36.1197128,1.309,-8.840729,358.0,0.4319671
14:29:18.827000,41.51335,36.1196938,1.253,-7.06647253,6.0,-1.46758544
14:29:19.804000,41.51335,36.11968,1.215,-2.93163776,5.0,-1.60274243
14:29:20.936000,41.5133553,36.11966,1.254,-5.0679636,8.0,6.376862
